"1111018100102","경희궁자이(1단지)","행촌동"
"1111018200101","포시즌","구기동"
"1111018200102","렉스팰리스","구기동"
"1111018200103","마운틴뷰","구기동"
"1111018300101","일성빌라트","평창동"
"1111018300102","밀레니엄","평창동"
"1111018300103","크래스빌","평창동"
"1111018300104","엘리시아","평창동"
"1111018300105","삼성","평창동"
"1111018300106","롯데낙천대","평창동"
"1111018300107","롯데캐슬 로잔","평창동"
"1111018300108","르트랑시망","평창동"
"1111018300109","갑을","평창동"
"1111018300110","벽산블루밍평창힐스","평창동"
"1111018300111","노블레스빌","평창동"
"1111018300112","형우럭스빌(33-1)","평창동"
"1111018300113","롯데캐슬로잔","평창동"
"1111018400101","프라임캐슬(케이빌라트)","부암동"
"1111018400102","부암스카이뷰","부암동"
"1111018400103","별빛고운","부암동"
"1111018600101","구암하이빌","신영동"
"1111018600102","대아파크빌","신영동"
"1111018700101","인왕산아이파크","무악동"
"1111018700102","인왕산2차아이파크","무악동"
"1111018700103","경희궁 롯데캐슬","무악동"
"1111018700104","골든팰리스","무악동"
"1111018700105","무악다온채","무악동"
"1111018700106","현대","무악동"
"1111018700107","인왕산 I-PARK","무악동"
"1111018700108","인왕산2차 아이파크","무악동"
"1111018700109","경희궁 롯데캐슬 ","무악동"
"1114011200101","경서","남창동"
"1114011800101","남산트라팰리스","남대문로5가"
"1114012100101","회현제2시범","회현동1가"
"1114012100102","별장","회현동1가"
"1114012100103","삼풍","회현동1가"
"1114012100104","남산 SK LEADERS VIEW","회현동1가"
"1114012100105","이지-빌","회현동1가"
"1114012100106","남산 롯데캐슬 아이리스","회현동1가"
"1114012100107","평화","회현동1가"
"1114012100108","리더스뷰남산","회현동1가"
"1114012100109","남산롯데캐슬아이리스","회현동1가"
"1114012200101","쌍용남산플래티넘","회현동2가"
"1114012200102","남산플래티넘","회현동2가"
"1114012900101","남산퍼시픽","남산동2가"
"1114013200101","남산센트럴 자이","충무로4가"
"1114013200102","진양상가","충무로4가"
"1114013300101","충무로엘크루메크로시티2","충무로5가"
"1114013300102","충무로헤센스마트","충무로5가"
"1114013300103","이지마루 충무로","충무로5가"
"1114013300104","충무로 헤센스마트","충무로5가"
"1114013400101","신성상가","인현동2가"
"1114013600101","묵정","묵정동"
"1114013600102","충무","묵정동"
"1114013700101","하니맨션","필동1가"
"1114013900101","미주","필동3가"
"1114014200101","삼익","예장동"
"1114014300101","장충레지던스","장충동1가"
"1114014300102","장충동라임카운티","장충동1가"
"1114014300103","상지리츠빌장충동카일룸","장충동1가"
"1114014400101","파크원빌","장충동2가"
"1114014400102","장충","장충동2가"
"1114015100101","삼성파크빌(39-1)","을지로5가"
"1114015200101","중앙","주교동"
"1114015400101","서제빌딩","오장동"
"1114015400102","오렌지카운티을지로","오장동"
"1114015400103","오장동 오팰리오","오장동"
"1114015400104","이지마루오장","오장동"
"1114015400105","코발트팰리스","오장동"
"1114015400106","정석그라시아","오장동"
"1114015700101","대림상가","산림동"
"1114015700102","청계상가","산림동"
"1114016200101","현대","신당동"
"1114016200102","한진해모로","신당동"
"1114016200103","진달래","신당동"
"1114016200104","노블레스하우스","신당동"
"1114016200105","글로리안(A)","신당동"
"1114016200106","글로리안(B)","신당동"
"1114016200107","푸른마을(B)","신당동"
"1114016200108","란스미어","신당동"
"1114016200109","탑힐","신당동"
"1114016200110","뉴그린","신당동"
"1114016200111","약수넥스빌","신당동"
"1114016200112","성지","신당동"
"1114016200113","타워","신당동"
"1114016200114","다다","신당동"
"1114016200115","청구파크뷰","신당동"
"1114016200116","다오아트빌","신당동"
"1114016200117","각산빌","신당동"
"1114016200118","(340-127)","신당동"
"1114016200119","(340-45)","신당동"
"1114016200120","(372-66)","신당동"
"1114016200121","하영","신당동"
"1114016200122","수산타운(2차)","신당동"
"1114016200123","인성아트빌","신당동"
"1114016200124","노블레스2","신당동"
"1114016200125","래미안하이베르(임대)","신당동"
"1114016200126","GV","신당동"
"1114016200127","동평화패션타운","신당동"
"1114016200128","약수(372-2796)","신당동"
"1114016200129","약수(372-13)","신당동"
"1114016200130","청구e편한세상(임대)","신당동"
"1114016200131","(432-2001)","신당동"
"1114016200132","(432-904)","신당동"
"1114016200133","하이","신당동"
"1114016200134","삼성홈타운","신당동"
"1114016200135","마이스터빌","신당동"
"1114016200136","약수역 더시티","신당동"
"1114016200137","남산FORESTHOUSE","신당동"
"1114016200138","남산리젠트힐","신당동"
"1114016200139","삼성V아파트B동","신당동"
"1114016200140","스위스빌라","신당동"
"1114016200141","삼성V아파트A동","신당동"
"1114016200142","청구103동","신당동"
"1114016200143","푸른마을(432-921)","신당동"
"1114016200144","태원팰리스","신당동"
"1114016200145","하이 1 (113-5)","신당동"
"1114016200146","명경","신당동"
"1114016200147","신당푸르지오","신당동"
"1114016200148","신당역솔하임","신당동"
"1114016200149","신당아르브","신당동"
"1114016200150","토토타워(5차)","신당동"
"1114016200151","신당동파라다이스","신당동"
"1114016200152","태원팰리스5차(432-1132)","신당동"
"1114016200153","명경아트빌","신당동"
"1114016200154","유정","신당동"
"1114016200155","삼성","신당동"
"1114016200156","우석","신당동"
"1114016200157","벨레어카운티","신당동"
"1114016200158","청구e편한세상","신당동"
"1114016200159","그린빌","신당동"
"1114016200160","대성드림","신당동"
"1114016200161","남산정은스카이","신당동"
"1114016200162","남산타운","신당동"
"1114016200163","신당 파인힐 하나유보라","신당동"
"1114016200164","신당 KCC 스위첸","신당동"
"1114016200165","초원","신당동"
"1114016200166","도현블랑빌","신당동"
"1114016200167","남산타운(임대)","신당동"
"1114016200168","신신(2차)","신당동"
"1114016200169","신신(1차)","신당동"
"1114016200170","프라임2","신당동"
"1114016200171","프라임1","신당동"
"1114016200172","청구드림","신당동"
"1114016200173","기린","신당동"
"1114016200174","래미안하이베르","신당동"
"1114016200175","약수하이츠","신당동"
"1114016200176","동산빌라(2차)","신당동"
"1114016200177","동산","신당동"
"1114016200178","신당역 솔하임 5차","신당동"
"1114016200179","신당역 아르브","신당동"
"1114016200180","서울 신당 KCC 스위첸","신당동"
"1114016200181","(217-96)","신당동"
"1114016300101","aaa","흥인동"
"1114016300102","청계천 두산위브더제니스","흥인동"
"1114016300103","동대문솔하임","흥인동"
"1114016300104","동대문 와이즈 캐슬","흥인동"
"1114016300105","위더스하임","흥인동"
"1114016300106","리마크빌 동대문","흥인동"
"1114016300107","동대문와이즈캐슬","흥인동"
"1114016500101","황학아크로타워","황학동"
"1114016500102","한양I-Class","황학동"
"1114016500103","황학동 코아루","황학동"
"1114016500104","로얄","황학동"
"1114016500105","(1544-0)","황학동"
"1114016500106","골드캐슬Ⅳ","황학동"
"1114016500107","(73-1)","황학동"
"1114016500108","청계리버팰리스B","황학동"
"1114016500109","중구리버빌","황학동"
"1114016500110","청계리버팰리스A","황학동"
"1114016500111","(1546-0)","황학동"
"1114016500112","창성그린빌","황학동"
"1114016500113","신당블루카운티","황학동"
"1114016500114","그랜드힐 오피스텔","황학동"
"1114016500115","동광팰리스","황학동"
"1114016500116","위너빌(Winnervill)","황학동"
"1114016500117","롯데캐슬","황학동"
"1114016500118","DUO302","황학동"
"1114016500119","골드캐슬Ⅲ","황학동"
"1114016500120","하늘드리움2차","황학동"
"1114016500121","청계우성아트윈","황학동"
"1114016500122","황학동코아루","황학동"
"1114016500123","DUO 302","황학동"
"1114016700101","정동","정동"
"1114016700102","삼정 아트테라스 정동","정동"
"1114016700103","정동상림원","정동"
"1114016800101","바비엥3","순화동"
"1114016800102","순화동더샵","순화동"
"1114016800103","덕수궁롯데캐슬","순화동"
"1114017100101","더플레이스충정로","중림동"
"1114017100102","삼성사이버빌리지","중림동"
"1114017100103","중림동삼성사이버빌리지(임대","중림동"
"1114017100104","리하우스(LEEHAUS)","중림동"
"1114017100105","브라운스톤(355-0)","중림동"
"1114017100106","성요셉","중림동"
"1114017100107","(149-0)","중림동"
"1114017300101","LIG 서울역 리가","만리동1가"
"1114017300102","대우디오빌","만리동1가"
"1114017300103","SY파크힐","만리동1가"
"1114017400101","양정","만리동2가"
"1114017400102","서울역센트럴자이","만리동2가"
"1114017400103","서울역센트럴자이(임대)","만리동2가"
"1114017400104","서울역한라비발디센트럴","만리동2가"
"1114017400105","서울역 한라비발디 센트럴 아파트","만리동2가"
"1117010100101","삼안리치8차","후암동"
"1117010100102","프리마베라빌","후암동"
"1117010100103","삼안리치10차","후암동"
"1117010100104","브라운스톤남산","후암동"
"1117010100105","제일","후암동"
"1117010100106","남산애지앙","후암동"
"1117010100107","뉴후암","후암동"
"1117010100108","(41-1)","후암동"
"1117010100109","미소가","후암동"
"1117010100110","신주에지앙","후암동"
"1117010100111","명남아띠팰리스","후암동"
"1117010100112","신후암","후암동"
"1117010100113","예빌리지","후암동"
"1117010100114","후암미주","후암동"
"1117010100115","후암맨션","후암동"
"1117010100116","행남그랜드","후암동"
"1117010100117","후암","후암동"
"1117010100118","힐튼빌리지2차","후암동"
"1117010100119","혜당","후암동"
"1117010100120","힐튼빌리지1차","후암동"
"1117010100121","화인","후암동"
"1117010200101","용암한신","용산동2가"
"1117010200102","한신","용산동2가"
"1117010400101","대아빌딩","갈월동"
"1117010400102","두리파크빌","갈월동"
"1117010700101","센트레빌아스테리움서울","동자동"
"1117010700102","동자","동자동"
"1117010900101","아이딜","청파동1가"
"1117010900102","목화","청파동1가"
"1117011100101","베르체","청파동3가"
"1117011100102","한울글로리B","청파동3가"
"1117011100103","한울글로리A","청파동3가"
"1117011100104","효창PALACEVILLE ","청파동3가"
"1117011200101","시온캐슬용산","원효로1가"
"1117011200102","용산파크뷰(46-3)","원효로1가"
"1117011200103","용산 더프라임","원효로1가"
"1117011200104","리첸시아용산","원효로1가"
"1117011200105","로얄카운티-3","원효로1가"
"1117011200106","로얄카운티-2","원효로1가"
"1117011200107","용산더프라임","원효로1가"
"1117011300101","원효","원효로2가"
"1117011400101","세방리버하이빌","신창동"
"1117011400102","대성","신창동"
"1117011500101","리버힐삼성아파트(임대)","산천동"
"1117011500102","리버힐삼성","산천동"
"1117011500103","한강타운","산천동"
"1117011600101","SK청암대(64-29)","청암동"
"1117011600102","SK청암대(64-1)","청암동"
"1117011600103","GS자이","청암동"
"1117011700101","금성","원효로3가"
"1117011700102","금성(미공시)","원효로3가"
"1117011800101","산호","원효로4가"
"1117011800102","강변삼성스위트","원효로4가"
"1117011800103","풍전","원효로4가"
"1117011800104","한강수","원효로4가"
"1117011900101","아인하우스","효창동"
"1117011900102","아이딜","효창동"
"1117011900103","세양청마루","효창동"
"1117011900104","세인트힐","효창동"
"1117011900105","태원팰리스","효창동"
"1117011900106","대성효창","효창동"
"1117011900107","울트라멤버스","효창동"
"1117011900108","용산케이씨씨스위첸","효창동"
"1117011900109","용산롯데캐슬센터포레","효창동"
"1117011900110","예빌리지","효창동"
"1117011900111","로얄카운티","효창동"
"1117011900112","현대아트빌","효창동"
"1117011900113","효창한신","효창동"
"1117011900114","효창팰리스2차","효창동"
"1117011900115","효창파크푸르지오","효창동"
"1117011900116","효창아트빌2차","효창동"
"1117011900117","효삼골드빌","효창동"
"1117011900118","효창맨션","효창동"
"1117011900119","효창베네스","효창동"
"1117011900120","효창로즈","효창동"
"1117011900121","효창드림빌","효창동"
"1117011900122","효창","효창동"
"1117011900123","화이트타운","효창동"
"1117011900124","임선웰빙","효창동"
"1117011900125","용산 롯데캐슬 센터포레","효창동"
"1117011900126","효창파크 푸르지오","효창동"
"1117011900127","그린빌라아트","효창동"
"1117011900128","효창 파크 KCC스위첸","효창동"
